id,label,timeset,fan_count,category,username,users_can_post,link,post_activity,talking_about_count
10621661147,Outside Lands Music Festival,,207013,Performance & Event Venue,SFOutsideLands,yes,https://www.facebook.com/SFOutsideLands/,0.43,12224
6096369029,Comedy Central,,6355367,News & Media Website,ComedyCentral,yes,https://www.facebook.com/ComedyCentral/,0.13,48214
156173818935,StubHub,,695801,Product/Service,Stubhub,yes,https://www.facebook.com/Stubhub/,0.07,12531
47482010812,Kellee Maize,,54206,Musician/Band,kelleemaizemusic,yes,https://www.facebook.com/kelleemaizemusic/,0.01,60
33595486160,Andie Belle,,1042,Musician/Band,andiebellemusic,yes,https://www.facebook.com/andiebellemusic/,0.0,1
6818896191,Forro in the Dark,,4558,Musician/Band,forrointhedark,yes,https://www.facebook.com/forrointhedark/,0.01,6
47297311588,Naomi Shelton & the Gospel Queens,,7598,Musician/Band,NaomiSheltonandtheGospelQueens,yes,https://www.facebook.com/NaomiSheltonandtheGospelQueens/,0.0,5
274000597853,The Apache Relay,,23648,Musician/Band,theapacherelay,yes,https://www.facebook.com/theapacherelay/,0.0,28
47131316442,Aunt Martha,,5996,Musician/Band,auntmarthaband,yes,https://www.facebook.com/auntmarthaband/,0.0,12
8159214238,The Band of Heathens,,36891,Musician/Band,thebandofheathens,yes,https://www.facebook.com/thebandofheathens/,0.05,340
183964434976552,The Beautiful Girls,,129626,Musician/Band,thebeautifulgirlsloveyou,yes,https://www.facebook.com/thebeautifulgirlsloveyou/,0.01,907
9915054647,THE BLACK BOX REVELATION,,60154,Musician/Band,theblackboxrevelation,yes,https://www.facebook.com/theblackboxrevelation/,0.01,56
153453198007017,Bobby Long,,20537,Musician/Band,musicbobbylong,yes,https://www.facebook.com/musicbobbylong/,0.02,238
104294682714,Cheer Up Charlie Daniels,,937,Musician/Band,,yes,https://www.facebook.com/Cheer-Up-Charlie-Daniels-104294682714/,0.0,0
367784206374,Chancellor Warhol,,3058,Musician/Band,ChancellorWarholMusic,yes,https://www.facebook.com/ChancellorWarholMusic/,0.01,5
5646979014,Civil Twilight,,125201,Musician/Band,CivilTwilight,yes,https://www.facebook.com/CivilTwilight/,0.01,125
20691036217,Cory Chisel,,38450,Musician/Band,corychisel,yes,https://www.facebook.com/corychisel/,0.01,873
154270664588139,The David Mayfield Parade,,13813,Musician/Band,thedavidmayfieldparade,yes,https://www.facebook.com/thedavidmayfieldparade/,0.01,19
11166801250,Deas Vail,,22894,Musician/Band,deasvail,yes,https://www.facebook.com/deasvail/,0.0,34
129741177261,Fences,,47678,Musician/Band,FencesMusic,no,https://www.facebook.com/FencesMusic/,0.0,64
65782606394,GIVERS,,42528,Musician/Band,giversmusic,yes,https://www.facebook.com/giversmusic/,0.01,28
32692354571,Greensky Bluegrass,,109957,Musician/Band,greenskybluegrass,yes,https://www.facebook.com/greenskybluegrass/,0.06,3907
41886037465,Hanni El Khatib,,61941,Musician/Band,HanniElKhatib,yes,https://www.facebook.com/HanniElKhatib/,0.01,3041
45571343258,Hesta Prynn,,4792,Public Figure,hestaprynn,yes,https://www.facebook.com/hestaprynn/,0.01,7
14679750617,Infantree,,4157,Musician/Band,infantree,yes,https://www.facebook.com/infantree/,0.0,1
34305540786,J Roddy Walston and The Business,,46218,Musician/Band,jroddywalston,yes,https://www.facebook.com/jroddywalston/,0.04,854
24961579614,Jamie McLean Band,,3116,Musician/Band,thejamiemcleanband,no,https://www.facebook.com/thejamiemcleanband/,0.03,100
136976234547,JEFF The Brotherhood,,37501,Musician/Band,JEFFtheBrotherhood,no,https://www.facebook.com/JEFFtheBrotherhood/,0.01,68
121054391325,Hammond Band,,10552,Musician/Band,hammondrockband,yes,https://www.facebook.com/hammondrockband/,0.0,8
72506414931,KOPECKY,,22897,Musician/Band,kopeckymusic,yes,https://www.facebook.com/kopeckymusic/,0.0,22
35531054436,Lauren Shera,,2181,Musician/Band,laurenshera,yes,https://www.facebook.com/laurenshera/,0.01,25
59258503840,LIONIZE,,17514,Musician/Band,LIONIZEMUSIC,yes,https://www.facebook.com/LIONIZEMUSIC/,0.03,316
48794121153,Miniboone,,1331,Musician/Band,miniboone,yes,https://www.facebook.com/miniboone/,0.0,0
32396727027,Amanda Watkins,,10837,Musician/Band,ImAmandaWatkins,yes,https://www.facebook.com/ImAmandaWatkins/,0.02,145
38468488482,Pimps of Joytime,,32624,Musician/Band,pimpsofjoytime,yes,https://www.facebook.com/pimpsofjoytime/,0.02,107
68262631322,The Reverend Peyton's Big Damn Band,,77165,Musician/Band,bigdamnband,yes,https://www.facebook.com/bigdamnband/,0.06,2055
8619170131,River City Extension,,13451,Musician/Band,rivercityextension,yes,https://www.facebook.com/rivercityextension/,0.0,12
20774087984,Rotary Downs,,2019,Musician/Band,rotarydowns,yes,https://www.facebook.com/rotarydowns/,0.0,3
86249198215,Sallie Ford,,22569,Musician/Band,salliefordmusic,yes,https://www.facebook.com/salliefordmusic/,0.02,26
116194041743650,SHAH XO,,525,Musician/Band,SHAHclectic,yes,https://www.facebook.com/SHAHclectic/,0.0,0
160553805994,Tristen,,12030,Musician/Band,tristenmusic,yes,https://www.facebook.com/tristenmusic/,0.03,835
8204082557,WALK THE MOON,,449750,Musician/Band,walkthemoon,yes,https://www.facebook.com/walkthemoon/,0.02,710
29928059624,The White Buffalo,,168355,Musician/Band,thewhitebuffalomusic,yes,https://www.facebook.com/thewhitebuffalomusic/,0.01,3471
68519352936,FUTUREBIRDS,,17437,Musician/Band,futurebirds,yes,https://www.facebook.com/futurebirds/,0.02,155
12227991815,Ben Sollee,,34087,Musician/Band,bensollee,yes,https://www.facebook.com/bensollee/,0.06,966
13731387156,Black Joe Lewis,,47201,Musician/Band,blackjoelewis,yes,https://www.facebook.com/blackjoelewis/,0.01,86
78005158945,Shpongle (Simon Posford),,461306,Musician/Band,shpongle,yes,https://www.facebook.com/shpongle/,0.0,3136
14750930028,G. Love & Special Sauce,,199283,Musician/Band,glovespecialsauce,yes,https://www.facebook.com/glovespecialsauce/,0.09,9310
7004926932,Galactic,,129794,Musician/Band,Galacticfunk,yes,https://www.facebook.com/Galacticfunk/,0.03,613
180985116576,NOFX,,1186625,Musician/Band,NOFX,yes,https://www.facebook.com/NOFX/,0.01,2623
36269151866,Hannibal Buress,,199872,Public Figure,HannibalBuress,yes,https://www.facebook.com/HannibalBuress/,0.01,1196
9018462524,Tig Notaro,,119224,Public Figure,tignotarocomedy,yes,https://www.facebook.com/tignotarocomedy/,0.06,945
7544251825,Tim Minchin,,626431,Actor,timminchin,yes,https://www.facebook.com/timminchin/,0.06,329901
103114969728291,Eugene Mirman,,2498,Artist,,yes,https://www.facebook.com/pages/Eugene-Mirman/103114969728291,0.0,0
46060559283,The Gregory Brothers,,180641,Musician/Band,gregorybrothers,yes,https://www.facebook.com/gregorybrothers/,0.01,2369
162669292271,The League,,642299,TV Show,theleagueFXX,yes,https://www.facebook.com/theleagueFXX/,0.0,608
8276914582,John Waters,,170297,Artist,JohnWatersFanPage,yes,https://www.facebook.com/JohnWatersFanPage/,0.0,163
71196565222,Lewis Black,,738077,Comedian,thelewisblack,yes,https://www.facebook.com/thelewisblack/,0.07,22790
9924510905,The Art Institutes,,239296,Education,artinstitutes,yes,https://www.facebook.com/artinstitutes/,0.03,1799
11961717299,AC Entertainment,,28425,Arts & Entertainment,ACExperience,yes,https://www.facebook.com/ACExperience/,0.13,878
26679772798,Warren Haynes,,299433,Musician/Band,warrenhaynes,yes,https://www.facebook.com/warrenhaynes/,0.03,2347
29737937983,Bruce Hornsby,,113325,Musician/Band,brucehornsby,yes,https://www.facebook.com/brucehornsby/,0.02,329
86386329660,J.Cole,,5396542,Musician/Band,JColeMusic,no,https://www.facebook.com/JColeMusic/,0.0,10396
19890804016,Ryan Bingham,,159692,Musician/Band,RyanBingham,yes,https://www.facebook.com/RyanBingham/,0.01,7798
25786804010,Nicole Atkins,,27380,Musician/Band,NicoleAtkinsOfficial,yes,https://www.facebook.com/NicoleAtkinsOfficial/,0.1,849
125030007513742,!!! (Chk Chk Chk),,67149,Musician/Band,chkchkchk,yes,https://www.facebook.com/chkchkchk/,0.01,500
10482418574,Hayes Carll,,82215,Musician/Band,HayesCarll,yes,https://www.facebook.com/HayesCarll/,0.04,2431
52135755668,Beats Antique,,301963,Musician/Band,beatsantique,yes,https://www.facebook.com/beatsantique/,0.01,1454
333282147832,Karen Elson Official,,32032,Musician/Band,karenelsonmusic,no,https://www.facebook.com/karenelsonmusic/,0.04,547
137022972693,The Head and The Heart,,393043,Musician/Band,theheadandtheheart,yes,https://www.facebook.com/theheadandtheheart/,0.04,6976
78068262851,Smith Westerns,,57860,Musician/Band,smithwesterns,yes,https://www.facebook.com/smithwesterns/,0.0,59
9391923895,Jessica Lea Mayfield,,30588,Performing Arts,jessicaleamayfield,yes,https://www.facebook.com/jessicaleamayfield/,0.01,250
7618547362,Railroad Earth,,127991,Musician/Band,RailroadEarth,yes,https://www.facebook.com/RailroadEarth/,0.03,1054
27427023500,Alberta Cross,,25436,Musician/Band,albertacross,yes,https://www.facebook.com/albertacross/,0.01,77
8838241270,The Low Anthem,,34836,Musician/Band,TheLowAnthem,yes,https://www.facebook.com/TheLowAnthem/,0.01,39
18446381276,Man Man,,66398,Musician/Band,wearemanman,yes,https://www.facebook.com/wearemanman/,0.01,76
13205263444,KYLESA,,99713,Musician/Band,KYLESAmusic,yes,https://www.facebook.com/KYLESAmusic/,0.01,552
94922660679,Twin Shadow,,122842,Musician/Band,twnshdw,yes,https://www.facebook.com/twnshdw/,0.0,128
116551741600,Omar Souleyman,,23018,Musician/Band,,yes,https://www.facebook.com/Omar-Souleyman-116551741600/,0.0,10
140859252640484,Sharon Van Etten,,105764,Musician/Band,SharonVanEttenMusic,yes,https://www.facebook.com/SharonVanEttenMusic/,0.01,225
53409272719,Band of Skulls,,241730,Musician/Band,bandofskulls,yes,https://www.facebook.com/bandofskulls/,0.01,571
19300478346,Deer Tick,,97626,Musician/Band,deertick,yes,https://www.facebook.com/deertick/,0.02,695
22332699864,Justin Townes Earle,,65192,Musician/Band,justintownesearle,yes,https://www.facebook.com/justintownesearle/,0.02,188
46536195043,Freelance Whales,,99618,Interest,freelancewhales,yes,https://www.facebook.com/freelancewhales/,0.0,72
119093521449758,JUNIP,,94819,Musician/Band,junipmusic,no,https://www.facebook.com/junipmusic/,0.0,87
143048372378636,WAVVES,,263088,Musician/Band,Wavves,yes,https://www.facebook.com/Wavves/,0.03,444
32542831062,School of Seven Bells,,43415,Musician/Band,schoolofsevenbells,yes,https://www.facebook.com/schoolofsevenbells/,0.0,47
16494502541,The Black Angels,,194700,Musician/Band,theblackangels.tx,yes,https://www.facebook.com/theblackangels.tx/,0.02,401
74425214853,The Drums,,580843,Musician/Band,wearethedrums,yes,https://www.facebook.com/wearethedrums/,0.02,2138
316952895941,The Sword,,171938,Musician/Band,theswordofdoom,no,https://www.facebook.com/theswordofdoom/,0.01,1011
39880223536,DāM-FunK,,77463,Musician/Band,damfunk,yes,https://www.facebook.com/damfunk/,0.03,1189
128781331276,Best Coast,,346926,Musician/Band,bestcoast,yes,https://www.facebook.com/bestcoast/,0.01,620
124494800936475,Sleigh Bells,,264356,Musician/Band,sleighbells,yes,https://www.facebook.com/sleighbells/,0.01,292
15685534742,Portugal. The Man,,421959,Musician/Band,portugaltheman,yes,https://www.facebook.com/portugaltheman/,0.03,3982
79412962324,Neon Trees,,1226477,Musician/Band,neon.trees,yes,https://www.facebook.com/neon.trees/,0.0,2843
153386368021296,Wanda Jackson,,97763,Musician/Band,WandaJackson,yes,https://www.facebook.com/WandaJackson/,0.02,120
12172643277,DeVotchKa,,130794,Musician/Band,devotchkamusic,yes,https://www.facebook.com/devotchkamusic/,0.01,887
68240789745,The Walkmen,,101373,Musician/Band,TheWalkmen,yes,https://www.facebook.com/TheWalkmen/,0.01,118
244886033961,Cold War Kids,,441719,Musician/Band,ColdWarKids,yes,https://www.facebook.com/ColdWarKids/,0.02,1666
332479543522,Loretta Lynn Official,,1095099,Musician/Band,LorettaLynnOfficial,yes,https://www.facebook.com/LorettaLynnOfficial/,0.01,878
45633819321,Lorenzo Jovanotti Cherubini,,2464983,Musician/Band,lorenzo.jovanotti.cherubini,no,https://www.facebook.com/lorenzo.jovanotti.cherubini/,0.02,22009
43182697181,Chiddy Bang,,640529,Musician/Band,chiddybang,yes,https://www.facebook.com/chiddybang/,0.0,420
210708322304421,Béla Fleck and the Flecktones,,69161,Musician/Band,TheFlecktones,yes,https://www.facebook.com/TheFlecktones/,0.0,140
11262204996,Mavis Staples,,66746,Musician/Band,mavisstaples,yes,https://www.facebook.com/mavisstaples/,0.06,3067
23814376574,The Del McCoury Band,,67239,Musician/Band,TheDelMcCouryBand,yes,https://www.facebook.com/TheDelMcCouryBand/,0.03,7391
7687097690,Matt and kim,,414330,Musician/Band,mattandkim,yes,https://www.facebook.com/mattandkim/,0.02,383
12138756141,Wiz Khalifa,,41313176,Musician/Band,wizkhalifa,yes,https://www.facebook.com/wizkhalifa/,0.14,247197
9490092348,"William """"Bootsy"""" Collins",,620490,Musician/Band,BootsyCollins,yes,https://www.facebook.com/BootsyCollins/,0.26,36629
9279752964,Old Crow Medicine Show,,504752,Musician/Band,OldCrowMedicineShow,yes,https://www.facebook.com/OldCrowMedicineShow/,0.05,1478
5455564087,Atmosphere,,1094394,Musician/Band,Atmosphere,no,https://www.facebook.com/Atmosphere/,0.01,5984
7496603409,Opeth,,1436886,Musician/Band,Opeth,yes,https://www.facebook.com/Opeth/,0.07,10948
143097652264,Deerhunter,,183621,Musician/Band,deerhuntermusicgroup,yes,https://www.facebook.com/deerhuntermusicgroup/,0.01,207
6084842529,Robyn,,633716,Musician/Band,robyn,yes,https://www.facebook.com/robyn/,0.0,564
31714817235,RATATAT,,688847,Musician/Band,RATATAT,yes,https://www.facebook.com/RATATAT/,0.0,551
312475130697,Gregg Allman,,584510,Musician/Band,GreggAllman,yes,https://www.facebook.com/GreggAllman/,0.11,41134
8929976046,Scissor Sisters,,555685,Musician/Band,scissorsisters,yes,https://www.facebook.com/scissorsisters/,0.02,367
169570467652,Big Boi,,776511,Musician/Band,BigBoi,yes,https://www.facebook.com/BigBoi/,0.22,29455
7639178710,Gogol Bordello,,679658,Musician/Band,gogolbordello,yes,https://www.facebook.com/gogolbordello/,0.07,3230
6849234642,Abigail Washburn,,30148,Musician/Band,abigailwashburn,yes,https://www.facebook.com/abigailwashburn/,0.01,87
6876129986,Explosions in the Sky,,630502,Musician/Band,ExplosionsInTheSkyMusic,yes,https://www.facebook.com/ExplosionsInTheSkyMusic/,0.0,727
48875769308,Pretty Lights,,854966,Musician/Band,PrettyLights,yes,https://www.facebook.com/PrettyLights/,0.21,11289
105657322802566,Primus,,1041597,Musician/Band,primusville,yes,https://www.facebook.com/primusville/,0.01,35532
105649652805113,Girl Talk,,400951,Musician/Band,girltalkmusic,yes,https://www.facebook.com/girltalkmusic/,0.0,1131
5229624654,The Decemberists,,598781,Musician/Band,thedecemberists,yes,https://www.facebook.com/thedecemberists/,0.01,2022
167528651335,The Strokes,,4345815,Musician/Band,thestrokes,yes,https://www.facebook.com/thestrokes/,0.02,4382
90031066644,The String Cheese Incident,,319443,Musician/Band,stringcheeseincident,yes,https://www.facebook.com/stringcheeseincident/,0.15,3444
6885814958,Lil Wayne,,51132270,Musician/Band,LilWayne,yes,https://www.facebook.com/LilWayne/,0.38,434255
5834737661,Widespread Panic,,381348,Musician/Band,widespreadpanic,no,https://www.facebook.com/widespreadpanic/,0.12,4165
152513780224,Arcade Fire,,2408754,Musician/Band,arcadefire,no,https://www.facebook.com/arcadefire/,0.08,30633
45309870078,Eminem,,90327582,Musician/Band,eminem,no,https://www.facebook.com/eminem/,0.0,174915
10155847541,Stevie Wonder,,6217119,Musician/Band,StevieWonder,no,https://www.facebook.com/StevieWonder/,0.01,6394
113602035436,Miike Snow,,420254,Musician/Band,miikesnow,yes,https://www.facebook.com/miikesnow/,0.0,353
10915944530,Les Claypool,,349057,Musician/Band,,yes,https://www.facebook.com/Les-Claypool-10915944530/,0.01,551
29723784672,Dan Deacon,,68816,Musician/Band,dandeacon,no,https://www.facebook.com/dandeacon/,0.01,553
10364496359,Michael Franti and Spearhead,,440329,Musician/Band,michaelfranti,yes,https://www.facebook.com/michaelfranti/,0.06,74440
20553242720,Blues Traveler,,243082,Musician/Band,bluestraveler,yes,https://www.facebook.com/bluestraveler/,0.02,703
55931009620,Daryl Hall,,265168,Musician,darylhallmusic,no,https://www.facebook.com/darylhallmusic/,0.02,1862
24628319484,Chromeo,,484026,Musician/Band,chromeo,yes,https://www.facebook.com/chromeo/,0.04,3108
31779463340,B.o.B,,8788555,Musician/Band,Bobatl,yes,https://www.facebook.com/Bobatl/,0.04,8188
12429835443,LCD Soundsystem,,770243,Musician/Band,lcdsoundsystem,yes,https://www.facebook.com/lcdsoundsystem/,0.04,4532
5764270741,Miranda Lambert,,8506840,Musician/Band,mirandalambert,no,https://www.facebook.com/mirandalambert/,0.04,367064
7034617962,Lucero,,174794,Musician/Band,Lucero,yes,https://www.facebook.com/Lucero/,0.04,801
53151215305,Diane Birch,,46127,Musician/Band,dianebirchmusic,yes,https://www.facebook.com/dianebirchmusic/,0.01,51
16142418135,The Disco Biscuits,,135389,Musician/Band,discobiscuits,yes,https://www.facebook.com/discobiscuits/,0.03,154
48153361804,Here We Go Magic,,27488,Musician/Band,HereWeGoMagic.Band,yes,https://www.facebook.com/HereWeGoMagic.Band/,0.0,58
78330419325,Julia Nunes,,66456,Musician/Band,julianunesmusic,yes,https://www.facebook.com/julianunesmusic/,0.02,384
8993175055,Baroness,,219710,Musician/Band,YourBaroness,yes,https://www.facebook.com/YourBaroness/,0.01,809
90913581108,"Troy """"Trombone Shorty"""" Andrews & Orleans Avenue",,177112,Musician/Band,TromboneShorty,yes,https://www.facebook.com/TromboneShorty/,0.02,5168
19099288648,Blitzen Trapper,,84665,Musician/Band,blitzentrapper,yes,https://www.facebook.com/blitzentrapper/,0.01,188
99408184109,The Dead Weather,,476488,Musician/Band,Dead.Weather,no,https://www.facebook.com/Dead.Weather/,0.0,357
164891289780,The Dodos,,44906,Musician/Band,dodosmusic,yes,https://www.facebook.com/dodosmusic/,0.0,236
16637738637,Clutch,,393197,Musician/Band,Clutchband,yes,https://www.facebook.com/Clutchband/,0.03,3968
56648048892,Nitty Gritty Dirt Band,,415308,Musician/Band,nittygrittydirtband,yes,https://www.facebook.com/nittygrittydirtband/,0.03,1930
5774664693,Lotus,,173051,Musician/Band,lotusvibes,yes,https://www.facebook.com/lotusvibes/,0.02,2707
106735692631,The Entrance Band,,18010,Musician/Band,,yes,https://www.facebook.com/The-Entrance-Band-106735692631/,0.0,27
10655752394,They Might Be Giants,,331911,Musician/Band,theymightbegiants,no,https://www.facebook.com/theymightbegiants/,0.02,3211
8746730308,The Black Keys,,4392123,Musician/Band,TheBlackKeys,yes,https://www.facebook.com/TheBlackKeys/,0.03,3376
31852080992,Jamey Johnson,,949611,Musician/Band,JameyJohnson,no,https://www.facebook.com/JameyJohnson/,0.02,2942
9283669441,Tenacious D,,2879917,Musician/Band,tenacious,yes,https://www.facebook.com/tenacious/,0.01,2231
29914385736,Rebelution,,917505,Musician/Band,rebelution,yes,https://www.facebook.com/rebelution/,0.04,5974
66092329697,Carolina Chocolate Drops,,140201,Musician/Band,CarolinaChocolateDrops,yes,https://www.facebook.com/CarolinaChocolateDrops/,0.0,202
7425016282,The Postelles,,14564,Musician/Band,ThePostelles,yes,https://www.facebook.com/ThePostelles/,0.0,11
1408850729380223,Jay Electronica,,126552,Musician/Band,jayelectronica,no,https://www.facebook.com/jayelectronica/,0.0,183
295153091896,Jeff Beck,,833896,Musician/Band,jeffbeck,yes,https://www.facebook.com/jeffbeck/,0.04,10817
27428745440,Manchester Orchestra,,313813,Musician/Band,ManchesterOrchestra,yes,https://www.facebook.com/ManchesterOrchestra/,0.07,7228
33319219987,Dropkick Murphys,,1790003,Musician/Band,DropkickMurphys,yes,https://www.facebook.com/DropkickMurphys/,0.03,5397
6578860909,Dave Matthews Band,,3183519,Musician/Band,davematthewsband,yes,https://www.facebook.com/davematthewsband/,0.04,71156
77875084098,David Rawlings,,30855,Musician/Band,davidrawlingsmusic,yes,https://www.facebook.com/davidrawlingsmusic/,0.02,1442
49424414445,John Prine,,205119,Musician/Band,JohnPrine,yes,https://www.facebook.com/JohnPrine/,0.1,8140
8633198429,Zac Brown Band,,6543195,Musician/Band,zacbrownband,yes,https://www.facebook.com/zacbrownband/,0.03,10524
131728268494,Neon Indian,,276218,Musician/Band,neonindian,yes,https://www.facebook.com/neonindian/,0.0,675
42873995080,Baaba Maal,,250384,Musician,baabamaal,yes,https://www.facebook.com/baabamaal/,0.03,224
144125581170,Dr. Dog,,197208,Musician/Band,Drdog,yes,https://www.facebook.com/Drdog/,0.02,328
21966048310,JAPANDROIDS,,104387,Musician/Band,japandroids,yes,https://www.facebook.com/japandroids/,0.01,218
90352253585,Kid Cudi,,10247242,Musician/Band,kidcudi,no,https://www.facebook.com/kidcudi/,0.0,76147
7424655829,Tokyo Police Club,,198441,Musician/Band,tokyopoliceclub,yes,https://www.facebook.com/tokyopoliceclub/,0.01,898
35431153899,She & Him,,695627,Musician/Band,sheandhim,no,https://www.facebook.com/sheandhim/,0.0,556
23018941735,Thievery Corporation,,590825,Musician/Band,thieverycorporation,yes,https://www.facebook.com/thieverycorporation/,0.05,2255
48382669205,JAY-Z,,20405189,Musician/Band,JayZ,no,https://www.facebook.com/JayZ/,0.01,26053
7112765682,OK Go,,988942,Musician/Band,okgo,yes,https://www.facebook.com/okgo/,0.04,1897
109527475748421,Monte Montgomery,,19457,Musician/Band,MONTEMONTGOMERYHQ,yes,https://www.facebook.com/MONTEMONTGOMERYHQ/,0.0,25
143791135690959,Steve Martin,,1929465,Public Figure,SteveMartinofficial,no,https://www.facebook.com/SteveMartinofficial/,0.01,10795
103760449633,Wale,,4183315,Musician/Band,waleofficial,yes,https://www.facebook.com/waleofficial/,0.03,3783
10429446003,The xx,,3883126,Musician/Band,thexx,no,https://www.facebook.com/thexx/,0.02,28784
19227674432,Phoenix,,1952478,Musician/Band,wearephoenix,yes,https://www.facebook.com/wearephoenix/,0.09,7760
117586837539,John Fogerty,,756867,Musician/Band,johnfogerty,yes,https://www.facebook.com/johnfogerty/,0.02,8339
20355427272,Weezer,,3439371,Musician/Band,weezer,yes,https://www.facebook.com/weezer/,0.07,3164
8505613185,Flaming Lips,,720740,Musician/Band,flaminglips,yes,https://www.facebook.com/flaminglips/,0.01,687
10393817662,The Avett Brothers,,756831,Musician/Band,theavettbrothers,yes,https://www.facebook.com/theavettbrothers/,0.02,5885
23616881640,The Temper Trap,,818842,Musician/Band,tempertrap,yes,https://www.facebook.com/tempertrap/,0.01,1801
917173648397031,Hexagram Booking,,731,Company,hexagrambooking,yes,https://www.facebook.com/hexagrambooking/,0.01,7
499693933515466,Musicians For Bernie 2016,,2701,Community,RhythmConspiracy,yes,https://www.facebook.com/RhythmConspiracy/,0.01,18
1531523177127994,Polyphonic Workshop,,452,Company,polyphonicworkshop,yes,https://www.facebook.com/polyphonicworkshop/,0.0,1
179774482150282,Palm,,9003,Musician/Band,palmmlap,yes,https://www.facebook.com/palmmlap/,0.02,262
527981380610140,Second Ward Foundation,,652,Art Museum,secondwardfoundation,yes,https://www.facebook.com/secondwardfoundation/,0.0,4
121691787866586,Projections at NYFF,,3512,Movie Theater,ProjectionsNYFF,yes,https://www.facebook.com/ProjectionsNYFF/,0.0,5
52777883598,ZS,,5420,Interest,zstheband,yes,https://www.facebook.com/zstheband/,0.0,9
55803806486,Discorporate Records,,1743,Record Label,discorporate,yes,https://www.facebook.com/discorporate/,0.0,2
37321164228,Ahleuchatistas,,4170,Musician/Band,ahleuchatistas,yes,https://www.facebook.com/ahleuchatistas/,0.0,96
8684007630,Deerhoof,,80805,Musician/Band,Deerhoof,yes,https://www.facebook.com/Deerhoof/,0.03,150
90373849924,StewMac,,50771,Retail Company,StewMac,yes,https://www.facebook.com/StewMac/,0.03,1376
105499302815949,Carl Sagan,,400820,Interest,,no,https://www.facebook.com/pages/Carl-Sagan/105499302815949,0.0,0
115546108422,Radiolab Podcast,,424542,Podcast,Radiolab,yes,https://www.facebook.com/Radiolab/,0.04,4645
114011428632932,Paper and Iron Booking Co.,,4347,Arts & Entertainment,Paperandironbooking,yes,https://www.facebook.com/Paperandironbooking/,0.02,59
14771882081,Frightened Rabbit,,171633,Musician/Band,frightenedrabbit,yes,https://www.facebook.com/frightenedrabbit/,0.01,159
511264515569237,BBC Radio 1 Breakfast Show,,145182,Radio Station,R1Breakfast,no,https://www.facebook.com/R1Breakfast/,0.01,208
