Source,Target,Type,id,label,timeset,weight
8863423413,64344580964,Directed,1867,,,1.0
8863423413,69967884741,Directed,1868,,,1.0
8863423413,140859252640484,Directed,1869,,,1.0
8863423413,19798332040,Directed,1870,,,1.0
8863423413,5771846193,Directed,1871,,,1.0
8863423413,103136203060154,Directed,1872,,,1.0
8863423413,36590889165,Directed,1873,,,1.0
8863423413,142246372471145,Directed,1874,,,1.0
8863423413,12673567174,Directed,1875,,,1.0
8863423413,129599657069433,Directed,1876,,,1.0
8863423413,72506414931,Directed,1877,,,1.0
8863423413,57987994179,Directed,1878,,,1.0
8863423413,179050858774245,Directed,1879,,,1.0
8863423413,47507062915,Directed,1880,,,1.0
8863423413,6871006677,Directed,1881,,,1.0
8863423413,8746730308,Directed,1882,,,1.0
8863423413,15935941524,Directed,1883,,,1.0
8863423413,367200746330,Directed,1884,,,1.0
8863423413,14240775214,Directed,1885,,,1.0
8863423413,137022972693,Directed,1886,,,1.0
8863423413,130030063440,Directed,1887,,,1.0
8863423413,78895159457,Directed,1888,,,1.0
8863423413,126872810682603,Directed,1889,,,1.0
8863423413,36939606277,Directed,1890,,,1.0
8863423413,21006874243,Directed,1891,,,1.0
8863423413,12179710441,Directed,1892,,,1.0
8863423413,35370633792,Directed,1893,,,1.0
8863423413,44037224698,Directed,1894,,,1.0
8863423413,14358700961,Directed,1895,,,1.0
8863423413,8216394139,Directed,1896,,,1.0
8863423413,5975979659,Directed,1897,,,1.0
8863423413,153386368021296,Directed,1898,,,1.0
8863423413,11539801009,Directed,1899,,,1.0
8863423413,6979332244,Directed,1900,,,1.0
8863423413,14791099177,Directed,1901,,,1.0
8863423413,19328848728,Directed,1902,,,1.0
8863423413,124326571331,Directed,1903,,,1.0
8863423413,7659317484,Directed,1904,,,1.0
8863423413,90738729415,Directed,1905,,,1.0
8863423413,66092329697,Directed,1906,,,1.0
8863423413,183773601688563,Directed,1907,,,1.0
8863423413,46463264174,Directed,1908,,,1.0
8863423413,152513780224,Directed,1909,,,1.0
8863423413,6821255451,Directed,1910,,,1.0
8863423413,12597103452,Directed,1911,,,1.0
8863423413,10393817662,Directed,1912,,,1.0
125113270838601,21557622350,Directed,1913,,,1.0
93576278380,322680454431565,Directed,1914,,,1.0
93576278380,16064464852,Directed,1915,,,1.0
93576278380,6500552187,Directed,1916,,,1.0
93576278380,30979185878,Directed,1917,,,1.0
93576278380,10664530778,Directed,1918,,,1.0
93576278380,7687097690,Directed,1919,,,1.0
93576278380,6979332244,Directed,1920,,,1.0
198795176799652,16064464852,Directed,1921,,,1.0
198795176799652,9770929278,Directed,1922,,,1.0
132901563453480,16064464852,Directed,1923,,,1.0
336551282830,6296252634,Directed,1924,,,1.0
336551282830,5204238009,Directed,1925,,,1.0
86418982488,10945574855,Directed,1926,,,1.0
86418982488,270750226370435,Directed,1927,,,1.0
7284978791,117586837539,Directed,1928,,,1.0
7284978791,124326571331,Directed,1929,,,1.0
7284978791,100484820802,Directed,1930,,,1.0
7284978791,117533210756,Directed,1931,,,1.0
7284978791,143791135690959,Directed,1932,,,1.0
7284978791,6578860909,Directed,1933,,,1.0
7284978791,142246372471145,Directed,1934,,,1.0
7284978791,116206108413908,Directed,1935,,,1.0
7284978791,57084011597,Directed,1936,,,1.0
7284978791,16064464852,Directed,1937,,,1.0
126807853995882,14358700961,Directed,1938,,,1.0
126807853995882,113602035436,Directed,1939,,,1.0
126807853995882,169861595052,Directed,1940,,,1.0
126807853995882,296653366151,Directed,1941,,,1.0
126807853995882,38169858619,Directed,1942,,,1.0
126807853995882,47569986972,Directed,1943,,,1.0
126807853995882,9122571522,Directed,1944,,,1.0
126807853995882,332879453508873,Directed,1945,,,1.0
126807853995882,253431031498642,Directed,1946,,,1.0
126807853995882,180868308611565,Directed,1947,,,1.0
126807853995882,47507062915,Directed,1948,,,1.0
126807853995882,64344580964,Directed,1949,,,1.0
126807853995882,35370633792,Directed,1950,,,1.0
126807853995882,6821255451,Directed,1951,,,1.0
126807853995882,6394861658,Directed,1952,,,1.0
126807853995882,10393817662,Directed,1953,,,1.0
126807853995882,8290410420,Directed,1954,,,1.0
126807853995882,7891635905,Directed,1955,,,1.0
126807853995882,16064464852,Directed,1956,,,1.0
126807853995882,32287690475,Directed,1957,,,1.0
126807853995882,19300478346,Directed,1958,,,1.0
126807853995882,8863423413,Directed,1959,,,1.0
126807853995882,164891289780,Directed,1960,,,1.0
126807853995882,244886033961,Directed,1961,,,1.0
126807853995882,389081827826076,Directed,1962,,,1.0
126807853995882,68519352936,Directed,1963,,,1.0
126807853995882,38431837571,Directed,1964,,,1.0
126807853995882,8650121725,Directed,1965,,,1.0
14358700961,5162567788,Directed,1966,,,1.0
14358700961,120416207997297,Directed,1967,,,1.0
14358700961,21357031304,Directed,1968,,,1.0
14358700961,12597103452,Directed,1969,,,1.0
14358700961,7962842692,Directed,1970,,,1.0
14358700961,16064464852,Directed,1971,,,1.0
14358700961,115919621825432,Directed,1972,,,1.0
14358700961,137022972693,Directed,1973,,,1.0
14358700961,19798332040,Directed,1974,,,1.0
14358700961,8838241270,Directed,1975,,,1.0
14358700961,15935941524,Directed,1976,,,1.0
14358700961,15694020380,Directed,1977,,,1.0
111272362222257,16064464852,Directed,1978,,,1.0
111272362222257,7082116388,Directed,1979,,,1.0
111272362222257,7204523707,Directed,1980,,,1.0
111272362222257,6296252634,Directed,1981,,,1.0
22378233632,111272362222257,Directed,1982,,,1.0
22378233632,16064464852,Directed,1983,,,1.0
22378233632,79544810932,Directed,1984,,,1.0
22378233632,100484820802,Directed,1985,,,1.0
79274587995,171417803492,Directed,1986,,,1.0
79274587995,29737937983,Directed,1987,,,1.0
79274587995,7178551770,Directed,1988,,,1.0
79274587995,70358446004,Directed,1989,,,1.0
79274587995,12597103452,Directed,1990,,,1.0
79274587995,6985532230,Directed,1991,,,1.0
79274587995,49424414445,Directed,1992,,,1.0
79274587995,7659317484,Directed,1993,,,1.0
79274587995,16064464852,Directed,1994,,,1.0
79274587995,15694020380,Directed,1995,,,1.0
79274587995,19013582168,Directed,1996,,,1.0
228400173842065,10664530778,Directed,1997,,,1.0
228400173842065,8333596474,Directed,1998,,,1.0
228400173842065,9496758630,Directed,1999,,,1.0
15694020380,12172643277,Directed,2000,,,1.0
15694020380,16868080428,Directed,2001,,,1.0
15694020380,16064464852,Directed,2002,,,1.0
15694020380,115919621825432,Directed,2003,,,1.0
15694020380,14358700961,Directed,2004,,,1.0
16868080428,147317198708292,Directed,2005,,,1.0
16868080428,16064464852,Directed,2006,,,1.0
16868080428,15694020380,Directed,2007,,,1.0
16868080428,8633198429,Directed,2008,,,1.0
7204523707,6296252634,Directed,2009,,,1.0
6871006677,15694020380,Directed,2010,,,1.0
6871006677,16064464852,Directed,2011,,,1.0
100484820802,699660353456278,Directed,2012,,,1.0
108926911469,295153091896,Directed,2013,,,1.0
76020366500,39685849097,Directed,2014,,,1.0
76020366500,13472576978,Directed,2015,,,1.0
111060605608362,11319471190,Directed,2016,,,1.0
111060605608362,19013582168,Directed,2017,,,1.0
111060605608362,24086728644,Directed,2018,,,1.0
111060605608362,9891460873,Directed,2019,,,1.0
111060605608362,8429990058,Directed,2020,,,1.0
90232993569,6296252634,Directed,2021,,,1.0
10664530778,35370633792,Directed,2022,,,1.0
10664530778,182736663312,Directed,2023,,,1.0
10664530778,131572223581891,Directed,2024,,,1.0
51414747045,339208914093,Directed,2025,,,1.0
22162118520,6926078889,Directed,2026,,,1.0
22162118520,153386368021296,Directed,2027,,,1.0
22162118520,236958086349114,Directed,2028,,,1.0
22162118520,48221837054,Directed,2029,,,1.0
22162118520,158028717575175,Directed,2030,,,1.0
22162118520,35370633792,Directed,2031,,,1.0
22162118520,16175594969,Directed,2032,,,1.0
88858242189,19013582168,Directed,2033,,,1.0
6204904038,9770929278,Directed,2034,,,1.0
6204904038,8429990058,Directed,2035,,,1.0
6204904038,115546108422,Directed,2036,,,1.0
6204904038,19013582168,Directed,2037,,,1.0
40826698396,11747586444,Directed,2038,,,1.0
40826698396,6204904038,Directed,2039,,,1.0
40826698396,129599657069433,Directed,2040,,,1.0
40826698396,144125581170,Directed,2041,,,1.0
40826698396,19013582168,Directed,2042,,,1.0
7257971327,11319471190,Directed,2043,,,1.0
7257971327,19013582168,Directed,2044,,,1.0
10470616783,6578860909,Directed,2045,,,1.0
10470616783,5771846193,Directed,2046,,,1.0
10470616783,295153091896,Directed,2047,,,1.0
10470616783,90913581108,Directed,2048,,,1.0
10470616783,108926911469,Directed,2049,,,1.0
10470616783,21025676893,Directed,2050,,,1.0
10470616783,11319471190,Directed,2051,,,1.0
10470616783,10112839107,Directed,2052,,,1.0
10470616783,6296709642,Directed,2053,,,1.0
10470616783,19013582168,Directed,2054,,,1.0
86000116180,112393988797444,Directed,2055,,,1.0
86000116180,8746730308,Directed,2056,,,1.0
86000116180,46463264174,Directed,2057,,,1.0
86000116180,19929039096,Directed,2058,,,1.0
86000116180,100484820802,Directed,2059,,,1.0
86000116180,7437655030,Directed,2060,,,1.0
79544810932,11646162187,Directed,2061,,,1.0
79544810932,8633198429,Directed,2062,,,1.0
79544810932,762108717180670,Directed,2063,,,1.0
79544810932,323728161112478,Directed,2064,,,1.0
79544810932,31779463340,Directed,2065,,,1.0
79544810932,117664178308367,Directed,2066,,,1.0
79544810932,5764270741,Directed,2067,,,1.0
79544810932,137029526330648,Directed,2068,,,1.0
79544810932,535379943208357,Directed,2069,,,1.0
79544810932,103760449633,Directed,2070,,,1.0
79544810932,264949839558,Directed,2071,,,1.0
79544810932,215644225119164,Directed,2072,,,1.0
79544810932,503527879765927,Directed,2073,,,1.0
79544810932,313595788739120,Directed,2074,,,1.0
79544810932,19787971220,Directed,2075,,,1.0
79544810932,104753081840,Directed,2076,,,1.0
79544810932,112999562063639,Directed,2077,,,1.0
79544810932,144106058986098,Directed,2078,,,1.0
79544810932,167583419950374,Directed,2079,,,1.0
79544810932,19227674432,Directed,2080,,,1.0
79544810932,126545588322,Directed,2081,,,1.0
79544810932,241273033091,Directed,2082,,,1.0
79544810932,65782606394,Directed,2083,,,1.0
79544810932,26233759320,Directed,2084,,,1.0
79544810932,5646979014,Directed,2085,,,1.0
79544810932,9283669441,Directed,2086,,,1.0
79544810932,118907304865324,Directed,2087,,,1.0
79544810932,129599657069433,Directed,2088,,,1.0
79544810932,124494800936475,Directed,2089,,,1.0
79544810932,367200746330,Directed,2090,,,1.0
79544810932,53409272719,Directed,2091,,,1.0
79544810932,270715249602,Directed,2092,,,1.0
79544810932,64344580964,Directed,2093,,,1.0
79544810932,132845190077946,Directed,2094,,,1.0
79544810932,53783138931,Directed,2095,,,1.0
79544810932,35718435694,Directed,2096,,,1.0
79544810932,22378233632,Directed,2097,,,1.0
79544810932,8204082557,Directed,2098,,,1.0
79544810932,13084565132,Directed,2099,,,1.0
79544810932,161439797230885,Directed,2100,,,1.0
79544810932,113591595350795,Directed,2101,,,1.0
79544810932,20355427272,Directed,2102,,,1.0
79544810932,64812389985,Directed,2103,,,1.0
79544810932,52955417738,Directed,2104,,,1.0
79544810932,90913581108,Directed,2105,,,1.0
79544810932,8290410420,Directed,2106,,,1.0
79544810932,126105955151,Directed,2107,,,1.0
79544810932,47738073741,Directed,2108,,,1.0
79544810932,340648012694538,Directed,2109,,,1.0
79544810932,86152828691,Directed,2110,,,1.0
79544810932,256516756728,Directed,2111,,,1.0
79544810932,7112765682,Directed,2112,,,1.0
79544810932,5932128890,Directed,2113,,,1.0
79544810932,117533210756,Directed,2114,,,1.0
79544810932,19798332040,Directed,2115,,,1.0
79544810932,7659317484,Directed,2116,,,1.0
79544810932,61011643972,Directed,2117,,,1.0
79544810932,86386329660,Directed,2118,,,1.0
79544810932,16468306815,Directed,2119,,,1.0
79544810932,48382669205,Directed,2120,,,1.0
79544810932,10435416547,Directed,2121,,,1.0
79544810932,160612367313164,Directed,2122,,,1.0
79544810932,152782431405699,Directed,2123,,,1.0
79544810932,10982025185,Directed,2124,,,1.0
79544810932,30979185878,Directed,2125,,,1.0
79544810932,24063159304,Directed,2126,,,1.0
79544810932,70358446004,Directed,2127,,,1.0
79544810932,6084842529,Directed,2128,,,1.0
79544810932,108926911469,Directed,2129,,,1.0
79544810932,153213885830,Directed,2130,,,1.0
79544810932,5834737661,Directed,2131,,,1.0
79544810932,6876129986,Directed,2132,,,1.0
79544810932,7004926932,Directed,2133,,,1.0
79544810932,43182697181,Directed,2134,,,1.0
79544810932,9490092348,Directed,2135,,,1.0
79544810932,79412962324,Directed,2136,,,1.0
79544810932,11262204996,Directed,2137,,,1.0
79544810932,78068262851,Directed,2138,,,1.0
79544810932,169570467652,Directed,2139,,,1.0
79544810932,31714817235,Directed,2140,,,1.0
79544810932,23814376574,Directed,2141,,,1.0
79544810932,68240789745,Directed,2142,,,1.0
79544810932,14240775214,Directed,2143,,,1.0
79544810932,35370633792,Directed,2144,,,1.0
79544810932,36590889165,Directed,2145,,,1.0
79544810932,210708322304421,Directed,2146,,,1.0
79544810932,32542831062,Directed,2147,,,1.0
79544810932,74425214853,Directed,2148,,,1.0
79544810932,7634692510,Directed,2149,,,1.0
79544810932,12019910389,Directed,2150,,,1.0
79544810932,12138756141,Directed,2151,,,1.0
79544810932,164891289780,Directed,2152,,,1.0
79544810932,6821255451,Directed,2153,,,1.0
79544810932,74393775612,Directed,2154,,,1.0
79544810932,123880236106,Directed,2155,,,1.0
79544810932,28940545600,Directed,2156,,,1.0
79544810932,244886033961,Directed,2157,,,1.0
79544810932,12179710441,Directed,2158,,,1.0
79544810932,5771846193,Directed,2159,,,1.0
79544810932,86000116180,Directed,2160,,,1.0
79544810932,116206108413908,Directed,2161,,,1.0
79544810932,18279403944,Directed,2162,,,1.0
79544810932,27428745440,Directed,2163,,,1.0
79544810932,18406615928,Directed,2164,,,1.0
79544810932,44055499074,Directed,2165,,,1.0
79544810932,16064464852,Directed,2166,,,1.0
79544810932,141043411701,Directed,2167,,,1.0
79544810932,25786804010,Directed,2168,,,1.0
79544810932,142246372471145,Directed,2169,,,1.0
79544810932,135027136641,Directed,2170,,,1.0
79544810932,90352253585,Directed,2171,,,1.0
79544810932,152513780224,Directed,2172,,,1.0
79544810932,80749331970,Directed,2173,,,1.0
79544810932,57084011597,Directed,2174,,,1.0
79544810932,167528651335,Directed,2175,,,1.0
79544810932,117342865147,Directed,2176,,,1.0
79544810932,6885814958,Directed,2177,,,1.0
79544810932,45761569458,Directed,2178,,,1.0
79544810932,46536195043,Directed,2179,,,1.0
79544810932,21973336264,Directed,2180,,,1.0
79544810932,243267652125,Directed,2181,,,1.0
79544810932,45309870078,Directed,2182,,,1.0
79544810932,16868080428,Directed,2183,,,1.0
79544810932,14252061818,Directed,2184,,,1.0
79544810932,7891635905,Directed,2185,,,1.0
79544810932,9770929278,Directed,2186,,,1.0
79544810932,326149431743,Directed,2187,,,1.0
120416207997297,5771846193,Directed,2188,,,1.0
120416207997297,6821255451,Directed,2189,,,1.0
120416207997297,19328848728,Directed,2190,,,1.0
120416207997297,8863423413,Directed,2191,,,1.0
120416207997297,217534536018,Directed,2192,,,1.0
120416207997297,141043411701,Directed,2193,,,1.0
24086728644,21557622350,Directed,2194,,,1.0
24086728644,11319471190,Directed,2195,,,1.0
24086728644,8429990058,Directed,2196,,,1.0
24086728644,30229052490,Directed,2197,,,1.0
24086728644,40826698396,Directed,2198,,,1.0
24086728644,10470616783,Directed,2199,,,1.0
24086728644,11747586444,Directed,2200,,,1.0
24086728644,10112839107,Directed,2201,,,1.0
24086728644,6296709642,Directed,2202,,,1.0
24086728644,88858242189,Directed,2203,,,1.0
24086728644,103735188498,Directed,2204,,,1.0
24086728644,53316485673,Directed,2205,,,1.0
24086728644,16299922909,Directed,2206,,,1.0
24086728644,7257971327,Directed,2207,,,1.0
24086728644,21025676893,Directed,2208,,,1.0
24086728644,155393513186,Directed,2209,,,1.0
24086728644,73516723446,Directed,2210,,,1.0
24086728644,6204904038,Directed,2211,,,1.0
24086728644,19013582168,Directed,2212,,,1.0
53316485673,8429990058,Directed,2213,,,1.0
53316485673,19013582168,Directed,2214,,,1.0
123341951018917,5764270741,Directed,2215,,,1.0
101894826563370,90232993569,Directed,2216,,,1.0
101894826563370,10513336322,Directed,2217,,,1.0
101894826563370,6296252634,Directed,2218,,,1.0
158028717575175,12019910389,Directed,2219,,,1.0
158028717575175,150698651670185,Directed,2220,,,1.0
158028717575175,136976234547,Directed,2221,,,1.0
158028717575175,29914385736,Directed,2222,,,1.0
158028717575175,8251404924,Directed,2223,,,1.0
158028717575175,21872489496,Directed,2224,,,1.0
158028717575175,179753755629,Directed,2225,,,1.0
158028717575175,20183801032,Directed,2226,,,1.0
158028717575175,7903942215,Directed,2227,,,1.0
158028717575175,7891635905,Directed,2228,,,1.0
158028717575175,6926078889,Directed,2229,,,1.0
158028717575175,8484102709,Directed,2230,,,1.0
158028717575175,23814376574,Directed,2231,,,1.0
158028717575175,36885192168,Directed,2232,,,1.0
158028717575175,152689148129755,Directed,2233,,,1.0
158028717575175,136632049680211,Directed,2234,,,1.0
158028717575175,404441479587544,Directed,2235,,,1.0
158028717575175,359483784115555,Directed,2236,,,1.0
158028717575175,280262235388198,Directed,2237,,,1.0
158028717575175,135027136641,Directed,2238,,,1.0
158028717575175,241273033091,Directed,2239,,,1.0
158028717575175,215849791791693,Directed,2240,,,1.0
158028717575175,110257905667658,Directed,2241,,,1.0
158028717575175,144125581170,Directed,2242,,,1.0
158028717575175,8335563918,Directed,2243,,,1.0
158028717575175,8746730308,Directed,2244,,,1.0
158028717575175,16175594969,Directed,2245,,,1.0
158028717575175,389081827826076,Directed,2246,,,1.0
158028717575175,9520450966,Directed,2247,,,1.0
158028717575175,78068262851,Directed,2248,,,1.0
158028717575175,16064464852,Directed,2249,,,1.0
158028717575175,48221837054,Directed,2250,,,1.0
158028717575175,46463264174,Directed,2251,,,1.0
158028717575175,116206108413908,Directed,2252,,,1.0
158028717575175,22162118520,Directed,2253,,,1.0
61277478605,47131316442,Directed,2254,,,1.0
61277478605,8429990058,Directed,2255,,,1.0
61277478605,34333557437,Directed,2256,,,1.0
61277478605,16064464852,Directed,2257,,,1.0
61277478605,21557622350,Directed,2258,,,1.0
61277478605,6806028948,Directed,2259,,,1.0
339208914093,28940545600,Directed,2260,,,1.0
339208914093,8829052676,Directed,2261,,,1.0
339208914093,182736663312,Directed,2262,,,1.0
116206108413908,307684225931484,Directed,2263,,,1.0
116206108413908,132864449162,Directed,2264,,,1.0
116206108413908,131572223581891,Directed,2265,,,1.0
116206108413908,19929039096,Directed,2266,,,1.0
116206108413908,16064464852,Directed,2267,,,1.0
39750656160,12597103452,Directed,2268,,,1.0
39750656160,26679772798,Directed,2269,,,1.0
39750656160,90913581108,Directed,2270,,,1.0
39750656160,295153091896,Directed,2271,,,1.0
39750656160,8650121725,Directed,2272,,,1.0
108387522520578,10482418574,Directed,2273,,,1.0
108387522520578,12597103452,Directed,2274,,,1.0
108387522520578,171417803492,Directed,2275,,,1.0
12574169404,7962842692,Directed,2276,,,1.0
59959352943,9140622306,Directed,2277,,,1.0
59959352943,10664530778,Directed,2278,,,1.0
59959352943,69843430225,Directed,2279,,,1.0
7437655030,16064464852,Directed,2280,,,1.0
7437655030,116206108413908,Directed,2281,,,1.0
7437655030,6776764438,Directed,2282,,,1.0
7437655030,5771846193,Directed,2283,,,1.0
7437655030,10582587785,Directed,2284,,,1.0
7437655030,215945518434361,Directed,2285,,,1.0
7437655030,8863423413,Directed,2286,,,1.0
7437655030,210708322304421,Directed,2287,,,1.0
7437655030,29737937983,Directed,2288,,,1.0
7437655030,217534536018,Directed,2289,,,1.0
7437655030,86000116180,Directed,2290,,,1.0
7437655030,19929039096,Directed,2291,,,1.0
132596413296,14358700961,Directed,2292,,,1.0
132596413296,9008741434,Directed,2293,,,1.0
132596413296,19703580904,Directed,2294,,,1.0
132596413296,5764270741,Directed,2295,,,1.0
112548882106392,14750930028,Directed,2296,,,1.0
34973575545,10212595263,Directed,2297,,,1.0
34973575545,117533210756,Directed,2298,,,1.0
34973575545,45309870078,Directed,2299,,,1.0
34973575545,6578860909,Directed,2300,,,1.0
9902532247,8863423413,Directed,2301,,,1.0
20709893344,130030063440,Directed,2302,,,1.0
20709893344,19328848728,Directed,2303,,,1.0
20709893344,47569986972,Directed,2304,,,1.0
10461018413,140859252640484,Directed,2305,,,1.0
10461018413,279375632076168,Directed,2306,,,1.0
10461018413,132452290108257,Directed,2307,,,1.0
10461018413,156324264416964,Directed,2308,,,1.0
10461018413,124916000949326,Directed,2309,,,1.0
10461018413,141043411701,Directed,2310,,,1.0
8127568186,6979332244,Directed,2311,,,1.0
20715534888,47419061096,Directed,2312,,,1.0
20715534888,26233759320,Directed,2313,,,1.0
21775356843,7219382370,Directed,2314,,,1.0
138295436190176,144125581170,Directed,2315,,,1.0
138295436190176,153744411305383,Directed,2316,,,1.0
138295436190176,10621661147,Directed,2317,,,1.0
14240775214,38419592269,Directed,2318,,,1.0
14240775214,166887826684838,Directed,2319,,,1.0
14240775214,169655923048543,Directed,2320,,,1.0
14240775214,90913581108,Directed,2321,,,1.0
14240775214,202230229851379,Directed,2322,,,1.0
14240775214,144125581170,Directed,2323,,,1.0
14240775214,127122823965503,Directed,2324,,,1.0
14240775214,66092329697,Directed,2325,,,1.0
14240775214,7004926932,Directed,2326,,,1.0
14240775214,26679772798,Directed,2327,,,1.0
14240775214,6458611289,Directed,2328,,,1.0
14240775214,12179710441,Directed,2329,,,1.0
14240775214,16064464852,Directed,2330,,,1.0
14240775214,59959352943,Directed,2331,,,1.0
14240775214,10664530778,Directed,2332,,,1.0
14240775214,10155847541,Directed,2333,,,1.0
14240775214,153744411305383,Directed,2334,,,1.0
14240775214,18406615928,Directed,2335,,,1.0
14240775214,9391923895,Directed,2336,,,1.0
14240775214,10055031441,Directed,2337,,,1.0
14240775214,52955417738,Directed,2338,,,1.0
14240775214,9915054647,Directed,2339,,,1.0
14240775214,188757841153703,Directed,2340,,,1.0
14240775214,68519352936,Directed,2341,,,1.0
14240775214,52895571276,Directed,2342,,,1.0
14240775214,7891635905,Directed,2343,,,1.0
14240775214,6220048374,Directed,2344,,,1.0
14240775214,61323505448,Directed,2345,,,1.0
14240775214,6926078889,Directed,2346,,,1.0
14240775214,62514764357,Directed,2347,,,1.0
14240775214,6821255451,Directed,2348,,,1.0
14240775214,10393817662,Directed,2349,,,1.0
5339244354,8681833436,Directed,2350,,,1.0
5339244354,100484820802,Directed,2351,,,1.0
5339244354,79544810932,Directed,2352,,,1.0
5339244354,16064464852,Directed,2353,,,1.0
74393775612,132845190077946,Directed,2354,,,1.0
74393775612,26260583856,Directed,2355,,,1.0
74393775612,116463258445747,Directed,2356,,,1.0
74393775612,118907304865324,Directed,2357,,,1.0
74393775612,48382669205,Directed,2358,,,1.0
74393775612,23616881640,Directed,2359,,,1.0
74393775612,103760449633,Directed,2360,,,1.0
74393775612,9770929278,Directed,2361,,,1.0
6806028948,61277478605,Directed,2362,,,1.0
6806028948,496436785620,Directed,2363,,,1.0
9891460873,115546108422,Directed,2364,,,1.0
9891460873,23036132656,Directed,2365,,,1.0
9891460873,8429990058,Directed,2366,,,1.0
9891460873,19013582168,Directed,2367,,,1.0
155393513186,24086728644,Directed,2368,,,1.0
155393513186,16299922909,Directed,2369,,,1.0
155393513186,8429990058,Directed,2370,,,1.0
155393513186,19013582168,Directed,2371,,,1.0
16299922909,19013582168,Directed,2372,,,1.0
73516723446,6296252634,Directed,2373,,,1.0
73516723446,111060605608362,Directed,2374,,,1.0
73516723446,8633198429,Directed,2375,,,1.0
73516723446,19013582168,Directed,2376,,,1.0
10112839107,19013582168,Directed,2377,,,1.0
10112839107,6204904038,Directed,2378,,,1.0
30229052490,120416207997297,Directed,2379,,,1.0
30229052490,8863423413,Directed,2380,,,1.0
30229052490,14358700961,Directed,2381,,,1.0
30229052490,6871006677,Directed,2382,,,1.0
30229052490,5229624654,Directed,2383,,,1.0
30229052490,117954334892194,Directed,2384,,,1.0
30229052490,386050065267,Directed,2385,,,1.0
30229052490,137022972693,Directed,2386,,,1.0
30229052490,7659317484,Directed,2387,,,1.0
30229052490,11319471190,Directed,2388,,,1.0
30229052490,16064464852,Directed,2389,,,1.0
30229052490,8429990058,Directed,2390,,,1.0
30229052490,24086728644,Directed,2391,,,1.0
30229052490,6578860909,Directed,2392,,,1.0
30229052490,19013582168,Directed,2393,,,1.0
11319471190,9770929278,Directed,2394,,,1.0
11319471190,16064464852,Directed,2395,,,1.0
11319471190,10664530778,Directed,2396,,,1.0
11319471190,115546108422,Directed,2397,,,1.0
11319471190,19013582168,Directed,2398,,,1.0
21025676893,79575522757,Directed,2399,,,1.0
21025676893,61277478605,Directed,2400,,,1.0
21025676893,16064464852,Directed,2401,,,1.0
21025676893,24086728644,Directed,2402,,,1.0
21025676893,8429990058,Directed,2403,,,1.0
21025676893,19013582168,Directed,2404,,,1.0
9496758630,5641964860,Directed,2405,,,1.0
9496758630,6481953325,Directed,2406,,,1.0
9496758630,194835877216136,Directed,2407,,,1.0
9496758630,322680454431565,Directed,2408,,,1.0
9496758630,169655923048543,Directed,2409,,,1.0
9496758630,496436785620,Directed,2410,,,1.0
69843430225,9140622306,Directed,2411,,,1.0
69843430225,10582587785,Directed,2412,,,1.0
69843430225,5919119090,Directed,2413,,,1.0
5518506343,6821255451,Directed,2414,,,1.0
5518506343,7219382370,Directed,2415,,,1.0
5518506343,8290410420,Directed,2416,,,1.0
5518506343,18406615928,Directed,2417,,,1.0
5518506343,10212595263,Directed,2418,,,1.0
5518506343,14358700961,Directed,2419,,,1.0
5518506343,7805489173,Directed,2420,,,1.0
5518506343,6985532230,Directed,2421,,,1.0
5518506343,21966048310,Directed,2422,,,1.0
264251505598,16064464852,Directed,2423,,,1.0
8429990058,79575522757,Directed,2424,,,1.0
8429990058,7659317484,Directed,2425,,,1.0
8429990058,16064464852,Directed,2426,,,1.0
8429990058,21025676893,Directed,2427,,,1.0
8429990058,19013582168,Directed,2428,,,1.0
8429990058,11319471190,Directed,2429,,,1.0
52895571276,77875084098,Directed,2430,,,1.0
52895571276,19328848728,Directed,2431,,,1.0
52895571276,36885192168,Directed,2432,,,1.0
52895571276,7687097690,Directed,2433,,,1.0
52895571276,144125581170,Directed,2434,,,1.0
52895571276,38431837571,Directed,2435,,,1.0
52895571276,34305540786,Directed,2436,,,1.0
52895571276,10429446003,Directed,2437,,,1.0
52895571276,5162567788,Directed,2438,,,1.0
52895571276,8041111020,Directed,2439,,,1.0
52895571276,10618182740,Directed,2440,,,1.0
52895571276,7034617962,Directed,2441,,,1.0
52895571276,7903942215,Directed,2442,,,1.0
52895571276,158131504229821,Directed,2443,,,1.0
52895571276,262102492125,Directed,2444,,,1.0
52895571276,51203778235,Directed,2445,,,1.0
52895571276,124326571331,Directed,2446,,,1.0
52895571276,110074840519,Directed,2447,,,1.0
52895571276,67568472436,Directed,2448,,,1.0
52895571276,12429835443,Directed,2449,,,1.0
52895571276,63224190085,Directed,2450,,,1.0
52895571276,270715249602,Directed,2451,,,1.0
52895571276,24628319484,Directed,2452,,,1.0
52895571276,15685534742,Directed,2453,,,1.0
52895571276,52135755668,Directed,2454,,,1.0
52895571276,143101275718906,Directed,2455,,,1.0
52895571276,244886033961,Directed,2456,,,1.0
52895571276,41439593144,Directed,2457,,,1.0
52895571276,48875769308,Directed,2458,,,1.0
52895571276,171350712892526,Directed,2459,,,1.0
52895571276,105649652805113,Directed,2460,,,1.0
52895571276,78005158945,Directed,2461,,,1.0
52895571276,7618547362,Directed,2462,,,1.0
79575522757,114458245398949,Directed,2463,,,1.0
79575522757,167510274685,Directed,2464,,,1.0
79575522757,49499914726,Directed,2465,,,1.0
